time_since_launch,orbital_altitude,battery_voltage,solar_panel_temperature,attitude_control_error,data_transmission_rate,thermal_control_status,satellite_health
613,778.6762859544015,21.00666386519343,28.897155561014486,3.781982732729898,50.43721437476384,1,1
492,431.91248935945333,24.44387531612142,32.980314472956735,1.935820291030509,33.716345381081716,1,0
191,546.6520592865351,25.033007755916284,-9.882456353,2.5683753129309235,30.06728992385623,1,1
498,1488.6016334846738,27.576640779850603,13.895501587732959,2.5187778404509786,77.74776196119744,0,1
821,338.23696038041885,22.88824650579826,35.836110239235865,4.778179197101814,53.87937729676932,1,0
1735,1755.953175897231,22.641885725505272,38.36081645090502,0.7683265758306784,66.16773957890678,0,1
1256,1480.4754567158527,23.029676701958316,-39.34684757,4.692777992792389,52.39952130115022,0,1
1968,1605.7471202231177,25.556965087937407,32.74877465328973,2.8099429366943114,83.69536747814392,0,1
226,1721.1735634589072,28.760044134647508,-22.57566481,4.968442906848297,54.7162613,1,0
1394,508.60775468130794,28.309413964613068,22.730689633774332,2.8656913800935992,98.92491615309595,1,1
2186,1698.1668546491128,20.579456564110018,-17.48358465,3.2818805469992727,31.834415324761576,1,1
2903,1157.8921440203958,28.789551112920236,-44.36703294,3.747871015486253,22.467401851200776,1,1
816,1805.390525880435,20.951093742183918,-29.01292901,4.108945896364241,43.62368670223285,1,1
3220,1807.197221802584,24.153480693188698,-9.132822417,2.3878180487390206,92.67909496639393,0,1
3186,341.10267438208933,27.65404439254221,24.122862006104256,3.392969435421293,86.70813385319582,1,0
1473,950.8708663220161,20.815110360339432,-39.92963727,3.0744149795103644,32.261766907884066,1,1
1086,1194.8779529709648,20.40399680276967,31.29341249001598,2.0354349853624476,63.972781137639195,1,1
103,1453.2121526309334,23.29995803610794,49.69510919624106,4.103988082070144,63.00457646708959,1,0
1874,786.5166193630278,27.299256078573148,28.825764317912544,0.9622427660884986,36.40572053764353,0,0
870,728.6418431299089,25.217564375721146,-2.626347997,0.8356535568868872,31.184351126706783,0,0
667,948.1517224513804,24.170018706096876,6.816021084594638,3.682191072483076,45.10445377620895,0,1
2042,1151.5957759748208,,-49.38394917,3.1874265685781653,80.97569207248709,1,1
272,1916.9485933892026,27.667092621942444,-29.07261621,1.5883023276818515,27.254353739730654,0,0
1029,1595.5843933856438,27.860432097339647,39.89881314600454,3.1756495225826518,50.115109476110256,1,0
3218,1029.845983794099,24.59726823949202,-47.82705973,3.8532359420680944,53.35286936078722,0,1
2231,392.4225033483124,20.194492424920313,40.47949528969819,1.0848308910266946,94.52122513969357,1,1
1051,586.4850066,21.721369734915303,-38.67473919,2.906970659024198,37.31702151443713,1,1
1573,1075.071521343009,27.41300428276626,-36.692587,4.123329503,11.768191541931817,0,0
3190,1683.5040301677973,27.53173471749625,-32.46500891,2.0561926921320355,72.43581182882897,0,1
292,947.1824106514847,29.722986127013364,29.938532495519638,2.8586835378598394,78.02123521620763,0,0
3442,1215.4443062666014,,-2.181342466,0.3926785213623435,73.27291522831288,1,0
3315,1816.0683063446736,21.22926788152645,-35.48033698,4.152343638,73.06650830687681,1,0
3289,1853.4536410252692,21.387896337360143,18.68018197,3.980631844444334,53.490467351071715,1,1
2224,666.817494,21.847881150741404,44.06883663257773,2.2812722649830928,11.679472403263176,1,1
3370,374.11136704741045,25.284683395078744,7.245147424747188,0.5962420509411881,75.69261778,1,0
2105,819.1979026515754,29.752114629741513,-40.12999943,3.3019939204459483,94.28681701457081,0,0
1292,1482.8639352038263,25.89431483000607,-44.52493938,2.8649005990635716,24.164771998182907,1,1
307,1916.890741659653,25.226880656466427,29.58723598757608,4.597399487359018,16.112283317521054,1,0
3641,430.95439997299366,26.73356230383871,12.60836524,1.3990426490205576,33.868475971321025,0,0
3359,348.42247793376157,20.739303907581565,42.265733912460135,0.16163232183887544,86.48144675318832,0,1
976,1803.0502620757272,28.153541341503658,4.725015104798793,1.2736980502387107,19.553246009854092,1,1
3176,1571.8469574753399,26.46879543319201,-43.76045968,2.1395348969153156,74.36515606067594,1,1
1251,1986.822584564478,21.711916795905253,-9.631315,0.777222198,15.665269076909576,1,0
1270,974.5478984916103,26.307154211994302,15.799068859141784,4.898674720073606,12.95101135718516,1,0
2747,1007.2865387325079,25.962079625658703,-11.51146491,1.1119551299477681,90.21716884506017,1,1
1517,592.9301234056643,20.648529854948006,49.959139674023305,3.389304271638696,79.35042096692548,0,1
2130,496.94015941547536,22.669321978457564,-9.462138633,2.2705634317804044,63.87265440856164,1,0
1209,1283.8206180034044,23.909416228892812,4.623612644755013,2.7757392741333713,25.47957283972516,0,0
2299,919.2845022012153,22.448885294769802,-27.46079674,4.663399961844039,35.09637619002439,0,1
1378,436.53796150691664,22.431616877954408,-34.78617957,2.6577692082607243,14.374404174542612,1,1
1773,1807.8780181896439,25.729484736974182,14.530553856325085,1.5261324494079331,68.08265675804411,0,1
1719,637.2059960238662,24.70859017060439,8.861274691568212,1.1040715375350625,71.74772384709601,1,1
2042,1572.5933899060058,26.67292181728008,-49.56611426,4.459964350322529,39.41278856199983,1,0
795,779.7886134007889,29.56407087109917,-21.52184652,4.933625328357738,40.457468525793956,0,1
896,1681.9382122797583,26.60556044601212,14.357957301291435,1.259160794474759,66.60798818233633,0,0
1961,501.27463042701186,25.820959322825416,31.224934573244965,3.609668690682736,95.10982871,0,0
209,1585.3217373769946,28.475594916654977,-18.7631347,2.5287624291614956,45.52384836320573,1,1
2863,466.80208563087115,26.320731105670358,14.74363692888538,3.4929149897953526,54.423134692221495,0,1
2656,1059.7568393568035,21.65561270308801,-23.47420698,4.821072864,72.84483737,0,0
2494,1547.8073960193278,23.14748699458463,19.03798946292362,1.3804336421062353,40.80888599332857,0,0
2507,594.471248,27.333602826844043,19.79479986624625,3.699729910298201,88.19724886803695,0,0
967,785.630481,27.383823830270202,-36.97765345,2.189734053160914,86.15633957757836,0,0
471,1770.103886556736,29.870087503089593,16.50897839770049,3.2626705668356726,70.68546843,0,1
2417,1804.7028455429981,26.269748784023065,-16.64328183,2.033259579423188,58.323123946762934,0,1
2947,376.3902691696346,28.995451880859054,-32.74050684,3.5416799008298834,98.51688337,0,0
3563,585.7539951,20.54580310589527,0.036123277,1.6875078916376673,73.21424679092311,1,0
922,499.7022984638603,25.662223448106484,-4.770331609,2.4417754879636924,67.89039440911202,1,1
136,605.4782609072151,29.198480247021955,27.38748111,3.5439682245077893,88.91361463,0,0
366,1949.3191313206632,22.872442351781956,-41.54844908,0.21353398946130364,59.94916067253352,1,0
2959,1237.813922943776,21.54876603794209,28.975326883178084,1.6404476563693833,31.863120114416247,1,0
183,1095.7910637733755,23.505101600967603,-39.39176379,2.7309235131337473,22.39950547424953,1,0
3358,1973.5945342574473,27.92236167244269,-29.25409719,0.37067589033328185,52.39289328988128,0,0
2519,1246.8254207632501,20.847008146813156,1.5882118329671044,3.515783855004887,56.408874044378464,1,0
1398,1423.9004764873916,26.003386583690844,-3.682539998,4.066434782458485,84.49248133100316,1,1
2701,865.7099282836064,21.356316058442765,48.88589747340481,0.8166365478092957,22.552705700546575,0,0
2796,949.5952696661816,24.355324415472463,8.947371326243939,3.667315005301404,71.31072015819146,0,0
536,1310.495952475424,29.659770015516557,-17.25644048,3.2310006738021664,37.371424134192544,1,0
3582,418.63583280079007,21.951442698468863,40.014886854398554,2.054392394315526,94.51272203403745,1,0
2849,735.0009062761178,20.340165488460322,-18.77850432,0.8249406602240478,52.33792151097454,1,0
1602,634.5799740825221,24.272033389780425,-22.62243648,4.774391811,66.01583976619257,0,1
1273,327.0187683380061,25.77695587690155,-0.56282048,2.320054887312229,68.50973709756818,0,1
2967,1212.7321598847172,22.975177350313945,41.317478447307906,0.9182172614257916,18.19045676856657,1,1
2557,1253.7898271905945,25.417680033766924,20.851425525883855,3.5908212288418455,86.69755562236199,1,0
2677,952.6966791633401,29.534019462519872,17.748321546733052,3.039489777747733,24.781277793103932,0,1
3049,756.8366980901444,23.117707874161205,22.607726503876293,4.08098995,45.76772142616122,0,0
1096,1408.5017891908622,23.094270311992908,15.964061077588823,4.980483558512236,70.53073179458312,0,0
1305,528.9205743535767,24.827678978809544,25.97963596679459,0.2243358313946231,14.969791099781173,1,0
915,1181.645553780068,25.153163358913545,-30.72379783,3.6965787946376465,62.23814642665466,1,1
3431,1605.7257758780538,20.013659258750852,-32.27417132,4.945654445533605,46.89245191150604,0,1
3081,579.3065727192029,26.15875131,-13.78366562,2.691158195,15.74673456382622,0,0
3282,1580.5412156128918,29.97357348664711,35.095977879583245,3.5785102712121546,75.37520089468443,1,1
151,1593.3506655607766,22.920080494704564,21.445421549670968,2.2055525749616587,55.12000534,1,0
1028,401.8753019917733,26.30810046266529,6.647334284276916,1.78386857,37.309615668425536,1,1
1218,331.93335434820915,20.046216550340066,-48.05525625,3.482290459184521,17.58950167806453,1,0
1977,1955.6901901799313,26.04326612296898,-26.41977161,4.9404470205377855,59.272678492166136,1,1
3354,628.7505211480025,24.47068309427818,30.35139425,0.45833207842656987,37.53664090676736,1,1
2511,1697.6366554701751,,-25.75133069,2.110607402109694,95.20158082584676,0,1
3184,1255.1461101770076,25.439049674923837,23.029019719094734,4.703094014652242,63.236456260331366,0,1
270,749.6026678128947,21.76952969299854,-31.53657351,0.5639914627390408,35.655859751728094,0,0
1186,520.9497422519814,27.699681218792904,10.636755819935864,3.2546665577344243,57.57562447,1,1
459,1144.351365082137,25.55469621010339,12.821136670050173,2.1508240531493565,58.55458500806651,1,1
104,992.5031797700648,22.70194459496994,25.196622568648166,1.8844620873960605,75.40854433168482,0,1
3627,1488.1063446990154,29.373815465654324,-6.16575991,1.0471988704390904,91.19820908501343,1,0
3353,1837.0865342311354,20.12773710004056,13.267469908547248,0.8816713634558448,96.63342593966175,0,1
1710,1668.9217478378453,27.259372139997893,-1.303021128,2.5814334983949543,74.61016932300731,0,1
2209,766.5684853481803,23.812351856571038,44.73380453983128,1.887186065793875,59.132191680599334,0,0
2398,1794.186471,25.22544831311307,2.188072701850743,2.457721919355036,30.243887782559938,0,0
433,1716.765233977827,22.915097494455814,-29.04021169,0.9796872931632356,46.272647499255825,0,0
2899,1879.531597327006,23.212521762633532,16.789254913863644,1.7510087603531732,53.991009180088795,1,0
139,1079.723395764579,20.151662146109015,4.846732820841346,4.982088354266154,21.553403778744507,0,1
1494,1606.5777930959773,27.298450887119024,30.382949722014658,1.840354140574787,33.07634258386203,1,1
3203,1305.8187113902395,27.107984108007184,-32.30884024,2.063545810300995,98.60073457,1,0
86,827.8546793341217,26.54358200407222,-23.90603973,0.099380311,78.10210467381316,0,0
1711,1990.5327043226978,28.77950680584008,42.16291074,1.9041289842526483,53.38060326714094,1,0
2230,365.12269362742427,29.01267580558434,43.00261132,3.816956705563812,30.34293082692238,0,1
2415,575.8633734,25.564443194252554,-5.774323353,2.577983980286554,61.61028976742269,1,0
128,1817.3220163042213,26.848234920670627,-45.22488179,3.285227081771212,30.868765261344752,1,1
1269,402.9568338,20.109984010704597,-19.34449314,2.782760692211555,27.37978892399157,1,0
1601,1807.5951344839868,28.463430588751987,-25.28773456,0.5274553018712735,18.438074367893954,0,1
669,1515.8765092989415,28.164134241294974,-8.532314801,1.660721957074049,41.12677338742519,1,1
3449,362.3628091707219,20.20248618423495,-18.21993811,3.471165410086816,58.75508693321397,0,0
148,1029.8440728521002,25.428252167417185,32.89923438524542,2.739694521499596,24.33948561455739,1,0
984,1582.601507503803,29.066555704372696,-49.69639809,3.3748053449752975,28.03919305538581,1,1
851,1291.2704838723594,21.813879870312803,14.463185351149818,1.8009024412654346,45.20253054963895,1,0
1456,1890.9811963395784,23.52644921557098,16.427022515604335,0.9684454217962568,54.05784750739275,0,0
627,1774.9948559503998,23.310536785186812,16.062657528904296,4.149070184331167,78.60548612486735,1,1
1492,865.5009800680482,23.559404753997516,2.0594680514569674,1.8815057969552818,60.996534854018186,1,1
2493,443.8662323841536,20.41886030455102,11.11040731,3.2750549704163143,65.59309631657166,0,0
2044,1905.2369673976073,22.790176837653664,31.049431153709023,1.9062318146860369,72.65894070961471,1,0
3552,1179.3875052054752,22.948563127002355,28.419677868838136,4.636267786382696,50.58846410154538,0,1
883,426.4759614323125,28.65872048489591,-46.53746228,4.959696573,40.882000117912675,1,0
2341,1688.1785427107752,23.521160071317027,-46.95634643,3.2446440032619965,82.03786667896999,1,1
1788,1776.461000165165,24.472167398935515,33.894481277049124,3.010756045359443,84.54883753445759,0,1
3214,1387.0218883001708,23.80738059880389,7.472968753056286,4.204134897932851,23.858388269256576,1,1
249,1060.765241666778,21.20673449601582,45.742733526919224,2.5811589762569436,95.80325725147591,0,1
2925,1425.6941209500737,29.90356757725624,-6.840840308,4.347529502614533,93.69304622631216,1,1
947,1501.362283,28.25825190704731,-32.32581786,2.0646914402416257,88.37900314846418,0,0
974,1818.1509287461456,25.40920307027367,-2.676508761,0.15948544132639964,48.039257682005164,0,1
1325,1924.9648566370547,24.763644943891713,-6.345569204,4.632951688527803,85.79605694956352,0,1
3096,1174.3455850645494,26.49254725463009,1.7177381438516335,3.607642355442308,66.52527031257458,1,1
2836,1657.4407069951562,23.264311485232383,30.794723387694987,2.5538356046809767,28.48552653850665,1,0
983,1939.6662451858133,20.502828703544786,15.558398793677611,4.724468689663257,79.73947175976316,0,0
888,557.1136748498423,24.04316813614687,-31.47246726,4.433840223,46.54854955927687,0,1
2937,331.05556873645037,29.839775774078607,23.44772563550613,0.5421298864158325,36.29481137,1,1
2117,1777.2384138420998,21.823468058777227,9.189621327843156,3.1219872243321034,89.04629947,1,0
2672,631.9646665201733,25.277052921529723,7.831073053768137,2.690520688680023,87.60495463428393,1,1
874,372.21390327406164,20.085213963215786,17.825688243563505,3.882368858664341,87.79359198015948,1,1
3183,572.1634340176558,21.220315151785847,6.396545865653167,1.503839660170303,87.35712043575086,0,1
3435,952.9953491144078,25.87191700467117,-4.248626366,0.040578262168452506,59.880618496392295,0,0
1326,672.7516927073862,22.97413929507835,14.03802828140961,0.9269980053823101,65.52282954497511,1,0
470,818.9311694707532,29.056844864606248,22.37270695505751,1.054702919836027,95.39790057929939,0,0
1987,1957.9998874310788,24.061697659572346,-27.42330572,1.457081858731848,21.640701956235254,0,0
90,1497.4894250763775,22.080335971310525,-0.295010576,1.8519642415443678,82.56352480212378,0,0
529,1510.7259380304467,25.455917692847034,-4.182753673,3.5327739696495137,57.36409647,1,1
660,460.9651370374688,27.949736351759626,-46.00967294,0.3712243748546906,98.05667751640514,1,0
738,1544.567228698576,20.194196961973947,33.44386564240058,2.4327363783047913,67.53013712800771,1,1
2773,1556.8853660240184,25.055201186300415,-12.26179761,2.4932184068659407,24.628977069628213,0,0
871,1421.5665312912747,27.734265567271464,-42.73107668,3.079348927801544,83.39418806,1,1
1686,688.3417031963877,21.03588654632029,-4.210090292,1.5527372864630273,70.54044078482399,1,1
191,1019.1615044397143,29.027985189331453,-33.85191939,1.2989444775302528,23.40350103293202,0,0
1986,1738.6699729383631,22.645174099668495,20.441441463466475,2.4194245534852805,10.809294526793678,1,0
3623,1439.3427698790647,21.706036077128267,7.177157516765156,3.2980399446378943,58.928256762912554,0,1
3313,1545.707019499834,25.892560729026748,-22.9886193,0.2229603564797611,31.734019976407996,0,1
2185,1298.5364802138752,21.75031145818029,45.04738591509741,1.467909208255251,88.05173401179258,1,0
344,1064.2972184900234,26.797015203711823,-20.82546517,3.936551574666175,32.58369474200671,1,1
3251,1590.388417114084,24.90102082,5.499690697692074,2.4209477101008856,69.65705394099584,1,1
1008,415.4738844227184,21.09955962,30.156782429104922,4.759129017004955,41.061709653312604,0,1
2550,1444.3732457264489,29.124901345820483,1.3892297954487987,4.3377086463370125,41.528624493887314,0,1
202,1995.2476633461545,26.7320541,46.08556757752851,1.7197248935099756,26.36333536325427,1,0
572,1626.3262800956538,25.459930265337682,34.38545669795144,3.631354977476139,55.24495517204706,1,1
191,793.9579696816741,23.743406153501308,42.10190140008959,1.3715424307788955,62.13445281141139,1,0
2052,772.293141,21.348599046704717,-12.72974162,0.8764824493004342,62.291231145620515,0,1
1913,1434.271638,27.07518371061322,4.8355417411258586,4.405101832232102,87.09491395689341,0,1
3308,1822.9522369145016,28.136558200290594,34.01662954934007,1.751246400190833,68.71125587079376,0,0
1716,1282.514559441333,21.258188499383127,40.35000343027458,1.0170902133431703,76.62140498909518,0,1
310,1196.583888189099,24.945676245381424,44.43635779685215,4.8248824982441345,39.11033765670669,0,0
2596,572.6530275342413,24.848461869924897,37.915199327975586,0.15514403145251154,47.86170678349899,0,1
2103,1516.2768241116883,23.499117082199675,23.075490407523418,1.8344967485490131,11.64633462556343,1,0
442,1493.9076533844143,27.89341895391805,-47.57851945,0.19208947097892726,17.119840534322037,1,1
1260,1943.817366967541,20.99529783806847,-18.50465505,2.5205014846255382,44.660767148784196,1,1
869,810.3267133196296,22.05019225,-37.10637151,2.0058771056960936,28.876036111067844,0,1
3268,1585.957309824804,20.016027689185066,-34.52413987,3.6033443604368647,83.16634563079799,0,1
584,1037.9109440359694,23.72985388083015,-20.90928126,4.770172443456785,70.88378429148983,1,1
1594,1249.4037457474294,22.91178167900372,-42.52595428,2.5984441957182494,97.32749317616947,0,0
2799,1687.971554520949,28.669939837581566,-25.69681877,1.4269978872293376,89.83305664244085,0,1
1537,677.3915765322586,27.45810244076155,45.69788365391409,4.360878194031318,97.98949211800876,0,1
3520,882.8768571966053,20.844721965622718,-18.80564214,3.022698904,42.87476193287132,1,1
359,1614.624739335915,27.409559150623704,-34.02869301,2.7674227310733306,53.59386821621729,1,0
1723,1269.7784559893635,26.75400221419557,21.830018041980765,0.9428733079529139,43.53631708102055,1,0
2866,457.1189587386193,22.817242736003298,32.85051500522498,0.20295756735554837,96.78751539379927,0,0
2077,1031.3159735234722,20.15460775,-18.59621504,2.307024724163307,46.24378246093151,1,1
1802,1297.2766320541277,21.151624013887126,-22.15026894,2.6402346347363337,20.508570959459888,0,0
2011,1846.1794379565895,22.499410846185594,-25.82404521,0.6354686246256819,32.54589041999531,1,1
2155,620.4296848956858,28.166223661523052,-10.67387609,0.29698314498810996,48.233814408831584,1,0
843,1670.120046241721,24.653128259078088,-41.27682422,1.080401748924273,64.26945945586729,1,1
1625,522.0616212302053,29.18395526,16.912922655620633,0.3154915770084815,65.62778295258798,0,0
2764,711.8006221288722,27.89148459,32.22263252564589,0.2806913342344941,78.29052557784901,0,0
890,713.6846019332091,22.871081798440066,16.368227973921805,2.220831147105502,68.30801247307201,0,1
1991,1791.7146330450155,28.45362156580513,-7.880031011,4.051220926820542,54.23806054,0,1
1982,638.3300764254781,21.16724840410757,-21.10377527,3.3199411383192596,12.715439560789768,0,0
959,1637.8332358751954,20.361175204540032,-9.055383549,3.3970682863911144,72.55255450231506,0,0
1468,1085.0711078333538,26.085381209133157,-7.616251511,1.312182818841538,17.691228341020256,1,1
2940,1998.4543052554284,23.417430348796387,16.602082847250713,0.055520925,52.19302351606678,0,0
1461,1726.4555477085792,23.294256866626473,42.80603556505649,2.253232956736133,90.67565972,1,0
731,1557.4953285612905,26.872081861316875,-42.94135106,1.8856207593658363,63.71910040536575,1,0
605,1780.2347213087323,28.50103827822904,45.33535928836221,4.736174996,27.90682819161468,1,0
2504,1377.851667428557,23.221755053402013,41.02012835620344,0.3600975618967345,82.71623876033537,1,1
614,1734.208836098446,23.250138220225008,-38.22676997,3.8820966142394346,37.03682111292127,1,0
2745,743.9156405,25.338510392923872,-31.64149689,1.927080887884038,61.95437552901767,0,0
2004,466.0954588718274,26.53183602,-18.84043986,4.148099137347218,67.22639918305357,0,0
1719,1347.0844120473369,22.029057955551778,5.966604096519191,2.474539481635469,75.80093449530531,1,1
3566,1038.9736675280963,29.126791529118726,-36.55238039,4.1025090427264495,15.84843131884698,0,1
673,1024.9493519971343,26.544165238520122,-29.96650467,2.334241840765225,86.88404192118895,0,1
1270,1195.4713491310786,26.251618113680983,40.26752939396792,2.0092975426124275,20.246529186675136,0,1
2590,914.3504396614223,29.04195636067768,-39.06993692,4.818542493149351,18.508053710854448,1,1
1587,1364.3012034528094,29.07265080594477,-10.11217349,1.8442904708016656,51.11961001502544,0,0
2904,351.96622449097083,21.355501206264893,26.30017776587087,4.026500137461085,43.496344109196635,1,0
1611,1948.8152811989976,21.450755039798672,38.858311689073815,0.33516301153162564,14.915230644187005,1,0
896,1872.0052864774698,27.619486989401477,-16.39574374,0.31324309020896834,24.94004685851761,1,0
1462,1889.9592763892872,29.568799455439706,-33.55624946,2.1905409685296857,49.52921002586974,0,0
277,920.5059424923212,26.66513678513108,23.701165909556153,2.9278508674063835,84.61649607296823,1,0
551,1204.2146280204697,24.11316999,27.255775867317652,3.042664923905952,20.91739414,0,1
1636,1922.0220251978778,26.834731397737457,48.003344406054424,0.1819304321090004,19.40773367596062,0,1
2158,1833.988295926897,22.288115763565386,-36.04581486,3.483699770022222,82.43464617523371,1,1
2432,1643.4156090319505,29.979662998077835,20.94208827,0.6496300005355821,54.308396455138784,1,0
760,992.4637027409071,24.31085217859018,-8.270746227,4.776724899898609,42.422432203860474,1,1
3262,1259.3766794096948,29.316860025086953,41.46294375674543,1.6677437733855331,51.52182780102035,1,1
3561,1647.951206168301,24.30798052863775,-9.216911567,1.3072251574264708,46.976202021780495,0,1
2741,764.1203924,29.281397811219236,-5.403962444,1.4563300868469187,80.37047535738017,1,1
1449,1364.9639259877893,23.356854414799155,-37.32034018,4.686767201803519,10.83946261643694,0,0
404,1707.4883522481566,27.605429846558067,-17.90632149,2.414206052589555,48.98427207611746,1,0
1358,1502.6731459459324,29.51002012409016,-9.915952961,2.173398752959529,24.296920138736134,1,1
1232,1115.1170730247013,26.45980678195768,-48.24912456,2.8294910905764095,37.745726237156745,0,1
21,1293.834211243769,26.77565225774876,-6.242553156,4.653809515204886,20.095407593266696,0,1
677,1980.748423,21.028862453220512,-16.36814487,1.5416993146485387,48.428929159150954,0,1
2658,1323.3792509002571,24.742199471639008,30.38397358,0.9041000519560405,67.89656213663572,0,1
2028,1635.5501818316943,28.867554060867874,-39.28873866,2.9774546639062476,69.54339101732296,1,0
1231,1535.2280994420264,22.409098362307184,26.021112692289122,2.4583738614396173,81.70693543994749,1,1
2055,1492.5340463999175,27.88363013498313,21.40115432767341,0.30984132750831783,83.35102611490547,1,1
2749,1517.827393693874,26.757098858039413,-25.82176722,2.609686624337206,63.79601082770574,0,0
1808,1072.4965771784887,22.229859647405373,-41.67283317,2.812089380917853,41.78349966297719,1,1
528,1106.072296680813,22.827912052679643,34.183344575569606,3.4707530508894124,14.618393637502223,0,0
2037,1095.366654,24.275609001206973,-25.05699573,4.977710397961992,13.228298877319997,0,1
2649,356.5328322614338,21.251292155207256,-35.44398803,2.107904742504574,20.193679416279377,1,1
1676,709.8110615649499,29.13371297158207,-14.09633981,2.5510163649369866,98.54482880627546,0,1
656,562.7588113048007,27.393576050720554,-9.911717634,0.37501156,80.73796896135441,0,0
165,1806.9565193753374,23.649641000035796,-17.39120202,4.157940337850501,46.43850267549664,0,1
848,767.4479229700132,22.996654953049617,47.64811125069512,0.4907789863701728,51.958105234872534,0,1
495,535.3524785914187,26.895788703123774,38.08206692963502,4.669150111467034,76.36432094983607,0,0
589,503.60378424850444,24.24220921952741,37.29754964590887,1.7425017098856188,56.29605772748904,0,1
428,1489.9827187386697,22.293365719050726,-10.12324095,1.68791234,42.437461840974755,1,1
2821,310.34162855543076,24.301507529737574,46.28696397384934,1.6430449034747023,41.46045935474743,0,1
162,1101.217482986064,28.712969832225724,18.401529629169772,4.7524479791627074,28.867749747182188,1,1
2413,502.0808795169336,20.686066365399636,33.19946687050768,4.900539033928789,89.70504382111018,0,0
3597,1744.4277419810387,23.68358247281912,0.087512505,4.866202083766027,47.27384460950321,1,1
1262,1929.3656059691791,29.623394230171655,-33.93827068,3.523935750021614,77.71266431651543,1,1
71,1929.8828475653363,20.14831842454581,38.68855049846765,0.5552907987993266,61.63858868070848,1,0
3516,1051.3389852095079,28.906403175312185,-1.357326063,1.931811135635727,77.86842869391153,0,1
654,1395.675201539154,23.748336985771594,46.85549091,1.4465460697676695,38.88189513192073,1,0
3580,1319.497032068266,21.89518204575457,-24.51389886,3.541947692182138,77.68078781772935,1,1
268,895.0661324,20.14979747471702,49.23789914312245,2.463272427550659,81.09714639,1,0
1776,1054.9096354149028,20.70522801398796,-27.7575318,3.0825067438607197,19.385207457311694,1,0
2462,409.35028529658564,21.718433642241923,-13.1833242,0.043655379,18.231740209895754,1,0
1268,1652.6883555415284,20.254092383795783,9.401652292,3.9143203104699924,98.69461469399258,0,0
1015,709.3659706628523,23.358498680900045,19.332305918449507,4.7602591834223125,20.61586029229254,0,0
2722,1082.8964629318396,20.448931143744208,22.028216900640714,3.3468664466134723,71.63567833343899,0,0
1083,1117.0552471482947,26.922160618444774,-2.374759107,4.259686983751218,77.30319086,1,0
5,1253.209956557241,28.189071135374597,-42.31730431,2.3912519434582915,15.715973447939296,1,0
981,1690.390284409753,28.874639235710916,-0.395184828,0.1010403964433565,77.18598396900863,0,1
2617,1476.1977785123745,25.49128180969335,-16.53120475,4.9523461115860625,47.75634512694055,1,0
406,1427.2071835196264,29.465095411798654,15.76556090187232,0.29416074996321206,34.72066031005267,1,0
3288,1195.4673428683977,20.056454505597667,-31.77244158,0.9638710189022176,69.87975794780877,1,1
1953,463.1247834092029,21.340183221641226,-10.60876752,0.2622007529247006,84.98120401,1,1
2073,983.4144018064644,22.931659807309153,46.61191540005332,3.124792002644925,61.55150521497454,1,0
3076,1927.4386471939386,27.89024441954237,-41.11326008,2.9161545134931988,88.35648396432238,1,1
985,1992.4317279900292,28.853891401338572,10.233415794116027,1.0483482708728338,12.01203634106336,0,0
3603,1541.846848371561,26.18134451306078,-40.9351771,4.7832662065021605,76.47443097,1,0
389,686.7754372268965,23.832363444091385,-34.30043441,4.567431479,25.246222757329182,1,1
709,473.2140982057731,26.658456035860638,10.493438861305712,1.399050292956741,35.74665598914835,0,1
2618,1005.0994103785387,21.808993720243663,-5.600447742,3.294323820364064,61.502714999953746,0,0
1471,1756.1722340108706,24.57874052172432,4.849899695017044,4.276166685874615,34.700059626793326,0,1
753,1527.1692078215008,25.07544098,37.98721705950928,1.7989905329841749,25.133846885485518,0,1
2193,1802.6168038198784,21.048712210112146,31.724024251097248,1.2679124533857884,89.6948397,0,0
1411,1346.8197349860088,20.338726602216063,38.79814494285128,1.2809497120070774,91.60511052756246,0,0
2832,521.5582198,27.50105497350146,11.625492083821229,4.102282437644693,13.273427597755843,0,1
1272,495.15314389687893,25.347063592797085,-1.035683029,2.315351087198649,55.01090297664825,1,1
525,381.6039144712198,23.322387018779356,-4.080241822,3.576690158872402,28.331094803898868,0,0
1485,1264.0359499750027,24.37228632,23.980855622244405,3.2515039421817886,87.70679145521143,0,0
2060,712.9066022621414,29.577034132432964,2.1299878324962975,1.5311285172729006,51.626913136133105,0,1
2950,1548.4521903034158,23.849137719139506,-39.42312037,1.0403835152928558,53.061196851381766,0,1
2431,1466.6248909577623,21.034792266537732,-35.80609759,0.6289275508902398,66.47253968529792,1,0
555,840.7882620941388,24.636021795633436,-14.29172323,0.11942809214625205,15.00616691965535,1,1
2934,600.5628329889093,26.480483734780687,-43.2176628,0.40628208489345896,21.456826688682618,1,0
3470,474.08059465320207,20.121131160998914,-26.07687805,1.2812333722997833,54.85466456980407,1,1
18,1553.435965482265,23.323405600151805,15.640085321354647,3.5679980291532094,97.00362243216273,0,1
574,1065.7496922240864,23.935144201304496,-48.75696877,0.7745946809551862,85.92450126752885,1,1
3562,850.0008541028361,24.637148457639455,10.409286558149802,2.6169768791495662,90.04250396319675,0,0
2798,1756.3101268707308,23.016841936744555,27.23569232018302,1.2256603418727652,22.343952399289847,1,0
1003,1309.1424681679528,26.669222584658733,-32.98462485,2.5590489089209276,96.27615230053712,1,1
